UID,Query,Counter balance,Validation Reaction Time,Test Reaction Time,Date,Correctness,Accuracy,Total Corrects,Method,GroundTruth,ClassifierCorrectness,ConfidenceScore,DifficultyLevel,ResNet-Prediction,KNN-Prediction,EMD-Prediction,CHM-Prediction,ResNet-Conf,KNN-Conf,EMD-Conf,CHM-Conf
5efa4bdaca4722143101c0bcKNNs,Summer_Tanager_0074_139592.jpg,2,664221.9000000134,333428,2022-05-06 02:03:03.963,1,0.6333333333333333,19,kNN,140.Summer_Tanager,1,0.7,Medium,140.Summer_Tanager,140.Summer_Tanager,140.Summer_Tanager,140.Summer_Tanager,0.98,0.034999999999999996,0.0475,0.0325
5efa4bdaca4722143101c0bcKNNs,Ruby_Throated_Hummingbird_0075_57537.jpg,2,664221.9000000134,333428,2022-05-06 02:03:03.963,1,0.6333333333333333,19,kNN,068.Ruby_throated_Hummingbird,1,0.7,Medium,068.Ruby_throated_Hummingbird,068.Ruby_throated_Hummingbird,068.Ruby_throated_Hummingbird,068.Ruby_throated_Hummingbird,0.98,0.034999999999999996,0.0375,0.0225
5efa4bdaca4722143101c0bcKNNs,Bewick_Wren_0060_185366.jpg,2,664221.9000000134,333428,2022-05-06 02:03:03.963,1,0.6333333333333333,19,kNN,193.Bewick_Wren,1,0.9,Easy,193.Bewick_Wren,193.Bewick_Wren,193.Bewick_Wren,193.Bewick_Wren,0.99,0.045,0.042499999999999996,0.0375
5efa4bdaca4722143101c0bcKNNs,Scott_Oriole_0055_795825.jpg,2,664221.9000000134,333428,2022-05-06 02:03:03.963,1,0.6333333333333333,19,kNN,098.Scott_Oriole,0,0.3,Easy,098.Scott_Oriole,095.Baltimore_Oriole,095.Baltimore_Oriole,098.Scott_Oriole,0.65,0.015,0.017499999999999998,0.0225
5efa4bdaca4722143101c0bcKNNs,Grasshopper_Sparrow_0016_115695.jpg,2,664221.9000000134,333428,2022-05-06 02:03:03.963,1,0.6333333333333333,19,kNN,121.Grasshopper_Sparrow,0,0.65,Medium,125.Lincoln_Sparrow,125.Lincoln_Sparrow,125.Lincoln_Sparrow,113.Baird_Sparrow,0.6,0.0325,0.0325,0.0125
5efa4bdaca4722143101c0bcKNNs,Seaside_Sparrow_0070_796540.jpg,2,664221.9000000134,333428,2022-05-06 02:03:03.963,1,0.6333333333333333,19,kNN,128.Seaside_Sparrow,1,0.7,Medium,128.Seaside_Sparrow,128.Seaside_Sparrow,128.Seaside_Sparrow,128.Seaside_Sparrow,0.99,0.034999999999999996,0.0225,0.03
5efa4bdaca4722143101c0bcKNNs,Eastern_Towhee_0017_22138.jpg,2,664221.9000000134,333428,2022-05-06 02:03:03.963,1,0.6333333333333333,19,kNN,021.Eastern_Towhee,1,0.95,Easy,021.Eastern_Towhee,021.Eastern_Towhee,021.Eastern_Towhee,021.Eastern_Towhee,0.99,0.0475,0.045,0.0475
605dd566e714dcc87f884853KNNs,Clay_Colored_Sparrow_0048_110653.jpg,13,1976636.9000000001,989630,2022-05-06 02:08:12.005,1,0.6666666666666666,20,kNN,117.Clay_colored_Sparrow,1,0.65,Medium,119.Field_Sparrow,117.Clay_colored_Sparrow,117.Clay_colored_Sparrow,117.Clay_colored_Sparrow,0.63,0.0325,0.015,0.0375
605dd566e714dcc87f884853KNNs,Hooded_Oriole_0084_90607.jpg,13,1976636.9000000001,989630,2022-05-06 02:08:12.005,0,0.6666666666666666,20,kNN,096.Hooded_Oriole,0,0.45,Medium,096.Hooded_Oriole,098.Scott_Oriole,096.Hooded_Oriole,096.Hooded_Oriole,0.85,0.0225,0.0225,0.017499999999999998
605dd566e714dcc87f884853KNNs,Elegant_Tern_0084_150922.jpg,13,1976636.9000000001,989630,2022-05-06 02:08:12.005,0,0.6666666666666666,20,kNN,145.Elegant_Tern,0,0.5,Medium,145.Elegant_Tern,143.Caspian_Tern,145.Elegant_Tern,145.Elegant_Tern,0.84,0.025,0.025,0.025
605dd566e714dcc87f884853KNNs,Tree_Sparrow_0112_125014.jpg,13,1976636.9000000001,989630,2022-05-06 02:08:12.005,0,0.6666666666666666,20,kNN,130.Tree_Sparrow,0,0.8,Hard,118.House_Sparrow,118.House_Sparrow,118.House_Sparrow,118.House_Sparrow,0.97,0.04,0.0375,0.0325
605dd566e714dcc87f884853KNNs,Tree_Swallow_0020_136587.jpg,13,1976636.9000000001,989630,2022-05-06 02:08:12.005,1,0.6666666666666666,20,kNN,138.Tree_Swallow,1,0.95,Easy,138.Tree_Swallow,138.Tree_Swallow,138.Tree_Swallow,138.Tree_Swallow,0.99,0.0475,0.045,0.0375
605dd566e714dcc87f884853KNNs,Bohemian_Waxwing_0098_178009.jpg,13,1976636.9000000001,989630,2022-05-06 02:08:12.005,1,0.6666666666666666,20,kNN,185.Bohemian_Waxwing,1,1.0,Easy,185.Bohemian_Waxwing,185.Bohemian_Waxwing,185.Bohemian_Waxwing,185.Bohemian_Waxwing,0.99,0.05,0.03,0.042499999999999996
605dd566e714dcc87f884853KNNs,Marsh_Wren_0110_188434.jpg,13,1976636.9000000001,989630,2022-05-06 02:08:12.005,0,0.6666666666666666,20,kNN,197.Marsh_Wren,0,0.55,Medium,193.Bewick_Wren,193.Bewick_Wren,193.Bewick_Wren,193.Bewick_Wren,0.58,0.027500000000000004,0.027500000000000004,0.025
605dd566e714dcc87f884853KNNs,Nighthawk_0005_84594.jpg,13,1976636.9000000001,989630,2022-05-06 02:08:12.005,1,0.6666666666666666,20,kNN,092.Nighthawk,1,0.55,Medium,092.Nighthawk,092.Nighthawk,092.Nighthawk,092.Nighthawk,0.19,0.027500000000000004,0.027500000000000004,0.034999999999999996
605dd566e714dcc87f884853KNNs,Bohemian_Waxwing_0037_796638.jpg,13,1976636.9000000001,989630,2022-05-06 02:08:12.005,1,0.6666666666666666,20,kNN,185.Bohemian_Waxwing,1,0.95,Easy,185.Bohemian_Waxwing,185.Bohemian_Waxwing,185.Bohemian_Waxwing,185.Bohemian_Waxwing,0.99,0.0475,0.042499999999999996,0.042499999999999996
605dd566e714dcc87f884853KNNs,Slaty_Backed_Gull_0083_786386.jpg,13,1976636.9000000001,989630,2022-05-06 02:08:12.005,0,0.6666666666666666,20,kNN,065.Slaty_backed_Gull,0,0.3,Easy,062.Herring_Gull,066.Western_Gull,066.Western_Gull,059.California_Gull,0.95,0.015,0.015,0.0125
605dd566e714dcc87f884853KNNs,Scissor_Tailed_Flycatcher_0006_41601.jpg,13,1976636.9000000001,989630,2022-05-06 02:08:12.005,1,0.6666666666666666,20,kNN,041.Scissor_tailed_Flycatcher,1,1.0,Easy,041.Scissor_tailed_Flycatcher,041.Scissor_tailed_Flycatcher,041.Scissor_tailed_Flycatcher,041.Scissor_tailed_Flycatcher,0.99,0.05,0.05,0.05
605dd566e714dcc87f884853KNNs,Red_Bellied_Woodpecker_0092_182235.jpg,13,1976636.9000000001,989630,2022-05-06 02:08:12.005,1,0.6666666666666666,20,kNN,189.Red_bellied_Woodpecker,1,1.0,Easy,189.Red_bellied_Woodpecker,189.Red_bellied_Woodpecker,189.Red_bellied_Woodpecker,189.Red_bellied_Woodpecker,0.99,0.05,0.0475,0.04
605dd566e714dcc87f884853KNNs,Nelson_Sharp_Tailed_Sparrow_0053_118069.jpg,13,1976636.9000000001,989630,2022-05-06 02:08:12.005,1,0.6666666666666666,20,kNN,126.Nelson_Sharp_tailed_Sparrow,0,0.3,Easy,104.American_Pipit,121.Grasshopper_Sparrow,124.Le_Conte_Sparrow,121.Grasshopper_Sparrow,0.44,0.015,0.015,0.017499999999999998
605dd566e714dcc87f884853KNNs,Brandt_Cormorant_0064_22849.jpg,13,1976636.9000000001,989630,2022-05-06 02:08:12.005,1,0.6666666666666666,20,kNN,023.Brandt_Cormorant,0,0.4,Medium,025.Pelagic_Cormorant,025.Pelagic_Cormorant,023.Brandt_Cormorant,025.Pelagic_Cormorant,0.77,0.02,0.017499999999999998,0.02
605dd566e714dcc87f884853KNNs,Yellow_Warbler_0118_176409.jpg,13,1976636.9000000001,989630,2022-05-06 02:08:12.005,1,0.6666666666666666,20,kNN,182.Yellow_Warbler,1,1.0,Easy,182.Yellow_Warbler,182.Yellow_Warbler,182.Yellow_Warbler,182.Yellow_Warbler,0.99,0.05,0.05,0.04
605dd566e714dcc87f884853KNNs,American_Crow_0127_25412.jpg,13,1976636.9000000001,989630,2022-05-06 02:08:12.005,0,0.6666666666666666,20,kNN,029.American_Crow,0,0.5,Medium,027.Shiny_Cowbird,027.Shiny_Cowbird,027.Shiny_Cowbird,027.Shiny_Cowbird,0.74,0.025,0.017499999999999998,0.017499999999999998
605dd566e714dcc87f884853KNNs,Pileated_Woodpecker_0027_179956.jpg,13,1976636.9000000001,989630,2022-05-06 02:08:12.005,1,0.6666666666666666,20,kNN,188.Pileated_Woodpecker,1,0.95,Easy,188.Pileated_Woodpecker,188.Pileated_Woodpecker,188.Pileated_Woodpecker,188.Pileated_Woodpecker,0.99,0.0475,0.0475,0.045
605dd566e714dcc87f884853KNNs,Boat_Tailed_Grackle_0069_33685.jpg,13,1976636.9000000001,989630,2022-05-06 02:08:12.005,1,0.6666666666666666,20,kNN,049.Boat_tailed_Grackle,0,0.35,Medium,049.Boat_tailed_Grackle,014.Indigo_Bunting,014.Indigo_Bunting,049.Boat_tailed_Grackle,0.77,0.017499999999999998,0.017499999999999998,0.0125
605dd566e714dcc87f884853KNNs,Bewick_Wren_0123_185069.jpg,13,1976636.9000000001,989630,2022-05-06 02:08:12.005,0,0.6666666666666666,20,kNN,193.Bewick_Wren,0,0.6,Medium,129.Song_Sparrow,129.Song_Sparrow,129.Song_Sparrow,129.Song_Sparrow,0.81,0.03,0.027500000000000004,0.025
605dd566e714dcc87f884853KNNs,White_Breasted_Nuthatch_0108_86308.jpg,13,1976636.9000000001,989630,2022-05-06 02:08:12.005,1,0.6666666666666666,20,kNN,094.White_breasted_Nuthatch,1,1.0,Easy,094.White_breasted_Nuthatch,094.White_breasted_Nuthatch,094.White_breasted_Nuthatch,094.White_breasted_Nuthatch,0.99,0.05,0.05,0.05
605dd566e714dcc87f884853KNNs,Yellow_Bellied_Flycatcher_0032_42578.jpg,13,1976636.9000000001,989630,2022-05-06 02:08:12.005,0,0.6666666666666666,20,kNN,043.Yellow_bellied_Flycatcher,0,0.65,Medium,174.Palm_Warbler,173.Orange_crowned_Warbler,173.Orange_crowned_Warbler,153.Philadelphia_Vireo,0.84,0.0325,0.03,0.01
605dd566e714dcc87f884853KNNs,Elegant_Tern_0005_150708.jpg,13,1976636.9000000001,989630,2022-05-06 02:08:12.005,1,0.6666666666666666,20,kNN,145.Elegant_Tern,1,0.7,Medium,145.Elegant_Tern,145.Elegant_Tern,145.Elegant_Tern,145.Elegant_Tern,0.97,0.034999999999999996,0.027500000000000004,0.02
605dd566e714dcc87f884853KNNs,Yellow_Billed_Cuckoo_0073_26744.jpg,13,1976636.9000000001,989630,2022-05-06 02:08:12.005,1,0.6666666666666666,20,kNN,033.Yellow_billed_Cuckoo,1,0.95,Easy,033.Yellow_billed_Cuckoo,033.Yellow_billed_Cuckoo,033.Yellow_billed_Cuckoo,033.Yellow_billed_Cuckoo,0.99,0.0475,0.045,0.042499999999999996
605dd566e714dcc87f884853KNNs,Rusty_Blackbird_0092_2727.jpg,13,1976636.9000000001,989630,2022-05-06 02:08:12.005,1,0.6666666666666666,20,kNN,011.Rusty_Blackbird,0,0.35,Medium,009.Brewer_Blackbird,026.Bronzed_Cowbird,009.Brewer_Blackbird,027.Shiny_Cowbird,0.31,0.017499999999999998,0.0125,0.015
605dd566e714dcc87f884853KNNs,Chipping_Sparrow_0061_109113.jpg,13,1976636.9000000001,989630,2022-05-06 02:08:12.005,0,0.6666666666666666,20,kNN,116.Chipping_Sparrow,0,0.45,Medium,117.Clay_colored_Sparrow,117.Clay_colored_Sparrow,116.Chipping_Sparrow,117.Clay_colored_Sparrow,0.49,0.0225,0.0225,0.034999999999999996
605dd566e714dcc87f884853KNNs,Ovenbird_0079_92610.jpg,13,1976636.9000000001,989630,2022-05-06 02:08:12.005,1,0.6666666666666666,20,kNN,099.Ovenbird,1,1.0,Easy,099.Ovenbird,099.Ovenbird,099.Ovenbird,099.Ovenbird,0.99,0.05,0.0475,0.0475
605dd566e714dcc87f884853KNNs,Yellow_Bellied_Flycatcher_0040_795465.jpg,13,1976636.9000000001,989630,2022-05-06 02:08:12.005,1,0.6666666666666666,20,kNN,043.Yellow_bellied_Flycatcher,0,0.4,Medium,039.Least_Flycatcher,037.Acadian_Flycatcher,037.Acadian_Flycatcher,037.Acadian_Flycatcher,0.47,0.02,0.0225,0.02
605dd566e714dcc87f884853KNNs,Warbling_Vireo_0018_158304.jpg,13,1976636.9000000001,989630,2022-05-06 02:08:12.005,1,0.6666666666666666,20,kNN,155.Warbling_Vireo,1,0.6,Medium,155.Warbling_Vireo,155.Warbling_Vireo,155.Warbling_Vireo,155.Warbling_Vireo,0.98,0.03,0.027500000000000004,0.025
605dd566e714dcc87f884853KNNs,Vesper_Sparrow_0067_125429.jpg,13,1976636.9000000001,989630,2022-05-06 02:08:12.005,1,0.6666666666666666,20,kNN,131.Vesper_Sparrow,1,0.75,Easy,131.Vesper_Sparrow,131.Vesper_Sparrow,131.Vesper_Sparrow,131.Vesper_Sparrow,0.98,0.0375,0.04,0.04
605dd566e714dcc87f884853KNNs,Common_Raven_0036_102025.jpg,13,1976636.9000000001,989630,2022-05-06 02:08:12.005,0,0.6666666666666666,20,kNN,107.Common_Raven,0,0.5,Medium,029.American_Crow,029.American_Crow,029.American_Crow,107.Common_Raven,0.85,0.025,0.02,0.02
601bb648e2dfcc58946bf961KNNs,Brewer_Blackbird_0049_2258.jpg,7,628627.8000001311,316128,2022-05-06 02:15:41.022,0,0.6,18,kNN,009.Brewer_Blackbird,0,0.4,Medium,027.Shiny_Cowbird,027.Shiny_Cowbird,009.Brewer_Blackbird,009.Brewer_Blackbird,0.69,0.02,0.0225,0.017499999999999998
601bb648e2dfcc58946bf961KNNs,Red_Faced_Cormorant_0047_796330.jpg,7,628627.8000001311,316128,2022-05-06 02:15:41.022,1,0.6,18,kNN,024.Red_faced_Cormorant,1,0.9,Easy,024.Red_faced_Cormorant,024.Red_faced_Cormorant,024.Red_faced_Cormorant,024.Red_faced_Cormorant,0.94,0.045,0.04,0.027500000000000004
601bb648e2dfcc58946bf961KNNs,Brewer_Sparrow_0039_107431.jpg,7,628627.8000001311,316128,2022-05-06 02:15:41.022,0,0.6,18,kNN,115.Brewer_Sparrow,0,0.45,Medium,133.White_throated_Sparrow,133.White_throated_Sparrow,133.White_throated_Sparrow,133.White_throated_Sparrow,0.65,0.0225,0.027500000000000004,0.02
601bb648e2dfcc58946bf961KNNs,Le_Conte_Sparrow_0013_795176.jpg,7,628627.8000001311,316128,2022-05-06 02:15:41.022,0,0.6,18,kNN,124.Le_Conte_Sparrow,0,0.4,Medium,126.Nelson_Sharp_tailed_Sparrow,126.Nelson_Sharp_tailed_Sparrow,124.Le_Conte_Sparrow,126.Nelson_Sharp_tailed_Sparrow,0.51,0.02,0.0225,0.025
601bb648e2dfcc58946bf961KNNs,Northern_Fulmar_0036_43718.jpg,7,628627.8000001311,316128,2022-05-06 02:15:41.022,0,0.6,18,kNN,045.Northern_Fulmar,0,0.75,Hard,071.Long_tailed_Jaeger,002.Laysan_Albatross,002.Laysan_Albatross,002.Laysan_Albatross,0.48,0.0375,0.025,0.0325
601bb648e2dfcc58946bf961KNNs,Fish_Crow_0059_25864.jpg,7,628627.8000001311,316128,2022-05-06 02:15:41.022,0,0.6,18,kNN,030.Fish_Crow,0,0.4,Medium,030.Fish_Crow,029.American_Crow,029.American_Crow,029.American_Crow,0.82,0.02,0.02,0.02
601bb648e2dfcc58946bf961KNNs,Horned_Lark_0040_74214.jpg,7,628627.8000001311,316128,2022-05-06 02:15:41.022,1,0.6,18,kNN,085.Horned_Lark,1,1.0,Easy,085.Horned_Lark,085.Horned_Lark,085.Horned_Lark,085.Horned_Lark,0.99,0.05,0.05,0.05
601bb648e2dfcc58946bf961KNNs,Downy_Woodpecker_0100_184584.jpg,7,628627.8000001311,316128,2022-05-06 02:15:41.022,1,0.6,18,kNN,192.Downy_Woodpecker,1,1.0,Easy,192.Downy_Woodpecker,192.Downy_Woodpecker,192.Downy_Woodpecker,192.Downy_Woodpecker,0.98,0.05,0.045,0.042499999999999996
601bb648e2dfcc58946bf961KNNs,Brandt_Cormorant_0033_22975.jpg,7,628627.8000001311,316128,2022-05-06 02:15:41.022,0,0.6,18,kNN,023.Brandt_Cormorant,0,0.6,Medium,025.Pelagic_Cormorant,025.Pelagic_Cormorant,025.Pelagic_Cormorant,025.Pelagic_Cormorant,0.99,0.03,0.03,0.025
601bb648e2dfcc58946bf961KNNs,Pacific_Loon_0032_75441.jpg,7,628627.8000001311,316128,2022-05-06 02:15:41.022,1,0.6,18,kNN,086.Pacific_Loon,1,1.0,Easy,086.Pacific_Loon,086.Pacific_Loon,086.Pacific_Loon,086.Pacific_Loon,0.99,0.05,0.0475,0.0475
601bb648e2dfcc58946bf961KNNs,Evening_Grosbeak_0053_38005.jpg,7,628627.8000001311,316128,2022-05-06 02:15:41.022,1,0.6,18,kNN,055.Evening_Grosbeak,1,1.0,Easy,055.Evening_Grosbeak,055.Evening_Grosbeak,055.Evening_Grosbeak,055.Evening_Grosbeak,0.99,0.05,0.05,0.045
601bb648e2dfcc58946bf961KNNs,Shiny_Cowbird_0085_796839.jpg,7,628627.8000001311,316128,2022-05-06 02:15:41.022,0,0.6,18,kNN,027.Shiny_Cowbird,0,0.4,Medium,027.Shiny_Cowbird,049.Boat_tailed_Grackle,027.Shiny_Cowbird,027.Shiny_Cowbird,0.44,0.02,0.0225,0.017499999999999998
601bb648e2dfcc58946bf961KNNs,Green_Jay_0098_65857.jpg,7,628627.8000001311,316128,2022-05-06 02:15:41.022,1,0.6,18,kNN,075.Green_Jay,1,1.0,Easy,075.Green_Jay,075.Green_Jay,075.Green_Jay,075.Green_Jay,0.99,0.05,0.05,0.05
601bb648e2dfcc58946bf961KNNs,Yellow_Throated_Vireo_0085_159580.jpg,7,628627.8000001311,316128,2022-05-06 02:15:41.022,1,0.6,18,kNN,157.Yellow_throated_Vireo,1,0.85,Easy,157.Yellow_throated_Vireo,157.Yellow_throated_Vireo,157.Yellow_throated_Vireo,157.Yellow_throated_Vireo,0.99,0.042499999999999996,0.045,0.045
601bb648e2dfcc58946bf961KNNs,Ovenbird_0084_92901.jpg,7,628627.8000001311,316128,2022-05-06 02:15:41.022,1,0.6,18,kNN,099.Ovenbird,0,0.4,Medium,149.Brown_Thrasher,195.Carolina_Wren,195.Carolina_Wren,195.Carolina_Wren,0.87,0.02,0.0225,0.025
601bb648e2dfcc58946bf961KNNs,European_Goldfinch_0077_33346.jpg,7,628627.8000001311,316128,2022-05-06 02:15:41.022,1,0.6,18,kNN,048.European_Goldfinch,1,1.0,Easy,048.European_Goldfinch,048.European_Goldfinch,048.European_Goldfinch,048.European_Goldfinch,0.98,0.05,0.05,0.045
601bb648e2dfcc58946bf961KNNs,Herring_Gull_0037_48655.jpg,7,628627.8000001311,316128,2022-05-06 02:15:41.022,0,0.6,18,kNN,062.Herring_Gull,0,0.35,Medium,059.California_Gull,059.California_Gull,059.California_Gull,059.California_Gull,0.51,0.017499999999999998,0.02,0.015
601bb648e2dfcc58946bf961KNNs,Black_Billed_Cuckoo_0051_795318.jpg,7,628627.8000001311,316128,2022-05-06 02:15:41.022,1,0.6,18,kNN,031.Black_billed_Cuckoo,1,0.85,Easy,031.Black_billed_Cuckoo,031.Black_billed_Cuckoo,031.Black_billed_Cuckoo,031.Black_billed_Cuckoo,0.98,0.042499999999999996,0.042499999999999996,0.034999999999999996
601bb648e2dfcc58946bf961KNNs,Rusty_Blackbird_0105_6937.jpg,7,628627.8000001311,316128,2022-05-06 02:15:41.022,0,0.6,18,kNN,011.Rusty_Blackbird,0,0.6,Medium,011.Rusty_Blackbird,009.Brewer_Blackbird,009.Brewer_Blackbird,009.Brewer_Blackbird,0.68,0.03,0.0325,0.025
601bb648e2dfcc58946bf961KNNs,Pacific_Loon_0020_75596.jpg,7,628627.8000001311,316128,2022-05-06 02:15:41.022,1,0.6,18,kNN,086.Pacific_Loon,1,0.95,Easy,086.Pacific_Loon,086.Pacific_Loon,086.Pacific_Loon,086.Pacific_Loon,0.99,0.0475,0.034999999999999996,0.04
601bb648e2dfcc58946bf961KNNs,Scissor_Tailed_Flycatcher_0108_42013.jpg,7,628627.8000001311,316128,2022-05-06 02:15:41.022,1,0.6,18,kNN,041.Scissor_tailed_Flycatcher,1,1.0,Easy,041.Scissor_tailed_Flycatcher,041.Scissor_tailed_Flycatcher,041.Scissor_tailed_Flycatcher,041.Scissor_tailed_Flycatcher,0.96,0.05,0.0475,0.045
601bb648e2dfcc58946bf961KNNs,White_Necked_Raven_0040_797386.jpg,7,628627.8000001311,316128,2022-05-06 02:15:41.022,1,0.6,18,kNN,108.White_necked_Raven,1,0.55,Medium,108.White_necked_Raven,108.White_necked_Raven,108.White_necked_Raven,108.White_necked_Raven,0.98,0.027500000000000004,0.0325,0.027500000000000004
601bb648e2dfcc58946bf961KNNs,White_Necked_Raven_0049_102713.jpg,7,628627.8000001311,316128,2022-05-06 02:15:41.022,1,0.6,18,kNN,108.White_necked_Raven,0,0.4,Medium,108.White_necked_Raven,107.Common_Raven,108.White_necked_Raven,029.American_Crow,0.81,0.02,0.0225,0.017499999999999998
601bb648e2dfcc58946bf961KNNs,Green_Jay_0130_65885.jpg,7,628627.8000001311,316128,2022-05-06 02:15:41.022,1,0.6,18,kNN,075.Green_Jay,1,1.0,Easy,075.Green_Jay,075.Green_Jay,075.Green_Jay,075.Green_Jay,0.99,0.05,0.05,0.05
601bb648e2dfcc58946bf961KNNs,Cedar_Waxwing_0057_178370.jpg,7,628627.8000001311,316128,2022-05-06 02:15:41.022,0,0.6,18,kNN,186.Cedar_Waxwing,0,0.65,Medium,186.Cedar_Waxwing,185.Bohemian_Waxwing,186.Cedar_Waxwing,185.Bohemian_Waxwing,0.93,0.0325,0.0325,0.027500000000000004
601bb648e2dfcc58946bf961KNNs,Orchard_Oriole_0114_91412.jpg,7,628627.8000001311,316128,2022-05-06 02:15:41.022,1,0.6,18,kNN,097.Orchard_Oriole,0,0.6,Medium,161.Blue_winged_Warbler,177.Prothonotary_Warbler,177.Prothonotary_Warbler,177.Prothonotary_Warbler,0.68,0.03,0.0225,0.02
601bb648e2dfcc58946bf961KNNs,Yellow_Bellied_Flycatcher_0012_795469.jpg,7,628627.8000001311,316128,2022-05-06 02:15:41.022,0,0.6,18,kNN,043.Yellow_bellied_Flycatcher,0,0.4,Medium,043.Yellow_bellied_Flycatcher,037.Acadian_Flycatcher,037.Acadian_Flycatcher,037.Acadian_Flycatcher,0.56,0.02,0.02,0.0225
601bb648e2dfcc58946bf961KNNs,Gray_Kingbird_0010_70057.jpg,7,628627.8000001311,316128,2022-05-06 02:15:41.022,1,0.6,18,kNN,078.Gray_Kingbird,1,0.8,Easy,078.Gray_Kingbird,078.Gray_Kingbird,078.Gray_Kingbird,078.Gray_Kingbird,0.89,0.04,0.034999999999999996,0.04
601bb648e2dfcc58946bf961KNNs,Le_Conte_Sparrow_0092_795221.jpg,7,628627.8000001311,316128,2022-05-06 02:15:41.022,1,0.6,18,kNN,124.Le_Conte_Sparrow,1,0.6,Medium,124.Le_Conte_Sparrow,124.Le_Conte_Sparrow,124.Le_Conte_Sparrow,124.Le_Conte_Sparrow,0.58,0.03,0.03,0.025
601bb648e2dfcc58946bf961KNNs,Seaside_Sparrow_0058_120744.jpg,7,628627.8000001311,316128,2022-05-06 02:15:41.022,0,0.6,18,kNN,128.Seaside_Sparrow,0,0.6,Medium,125.Lincoln_Sparrow,125.Lincoln_Sparrow,125.Lincoln_Sparrow,125.Lincoln_Sparrow,0.7,0.03,0.02,0.027500000000000004
5755c957eb80c4000741a9ceKNNs,Baltimore_Oriole_0076_89705.jpg,17,597508.8000000101,299377,2022-05-06 02:55:56.440,1,0.5666666666666667,17,kNN,095.Baltimore_Oriole,1,0.9,Easy,095.Baltimore_Oriole,095.Baltimore_Oriole,095.Baltimore_Oriole,095.Baltimore_Oriole,0.85,0.045,0.045,0.0325
5755c957eb80c4000741a9ceKNNs,Fish_Crow_0061_25884.jpg,17,597508.8000000101,299377,2022-05-06 02:55:56.440,0,0.5666666666666667,17,kNN,030.Fish_Crow,0,0.35,Medium,107.Common_Raven,004.Groove_billed_Ani,004.Groove_billed_Ani,004.Groove_billed_Ani,0.63,0.017499999999999998,0.0325,0.025
5755c957eb80c4000741a9ceKNNs,Louisiana_Waterthrush_0059_177449.jpg,17,597508.8000000101,299377,2022-05-06 02:55:56.440,1,0.5666666666666667,17,kNN,184.Louisiana_Waterthrush,1,0.75,Easy,184.Louisiana_Waterthrush,184.Louisiana_Waterthrush,184.Louisiana_Waterthrush,184.Louisiana_Waterthrush,0.99,0.0375,0.045,0.042499999999999996
5755c957eb80c4000741a9ceKNNs,Clay_Colored_Sparrow_0038_110799.jpg,17,597508.8000000101,299377,2022-05-06 02:55:56.440,0,0.5666666666666667,17,kNN,117.Clay_colored_Sparrow,0,0.55,Medium,131.Vesper_Sparrow,113.Baird_Sparrow,113.Baird_Sparrow,113.Baird_Sparrow,0.57,0.027500000000000004,0.02,0.02
5755c957eb80c4000741a9ceKNNs,Glaucous_Winged_Gull_0038_44719.jpg,17,597508.8000000101,299377,2022-05-06 02:55:56.440,1,0.5666666666666667,17,kNN,060.Glaucous_winged_Gull,0,0.4,Medium,060.Glaucous_winged_Gull,084.Red_legged_Kittiwake,084.Red_legged_Kittiwake,060.Glaucous_winged_Gull,0.5,0.02,0.02,0.0075
5755c957eb80c4000741a9ceKNNs,Mockingbird_0013_82010.jpg,17,597508.8000000101,299377,2022-05-06 02:55:56.440,1,0.5666666666666667,17,kNN,091.Mockingbird,1,0.5,Medium,091.Mockingbird,091.Mockingbird,091.Mockingbird,091.Mockingbird,0.6,0.025,0.03,0.027500000000000004
5755c957eb80c4000741a9ceKNNs,Slaty_Backed_Gull_0061_53309.jpg,17,597508.8000000101,299377,2022-05-06 02:55:56.440,0,0.5666666666666667,17,kNN,065.Slaty_backed_Gull,0,0.55,Medium,065.Slaty_backed_Gull,066.Western_Gull,065.Slaty_backed_Gull,065.Slaty_backed_Gull,0.55,0.027500000000000004,0.02,0.02
5755c957eb80c4000741a9ceKNNs,Baird_Sparrow_0050_787316.jpg,17,597508.8000000101,299377,2022-05-06 02:55:56.440,0,0.5666666666666667,17,kNN,113.Baird_Sparrow,0,0.6,Medium,131.Vesper_Sparrow,131.Vesper_Sparrow,131.Vesper_Sparrow,131.Vesper_Sparrow,0.96,0.03,0.025,0.0325
5755c957eb80c4000741a9ceKNNs,White_Eyed_Vireo_0112_159147.jpg,17,597508.8000000101,299377,2022-05-06 02:55:56.440,1,0.5666666666666667,17,kNN,156.White_eyed_Vireo,1,1.0,Easy,156.White_eyed_Vireo,156.White_eyed_Vireo,156.White_eyed_Vireo,156.White_eyed_Vireo,0.99,0.05,0.05,0.0475
5755c957eb80c4000741a9ceKNNs,Chestnut_Sided_Warbler_0058_163990.jpg,17,597508.8000000101,299377,2022-05-06 02:55:56.440,1,0.5666666666666667,17,kNN,165.Chestnut_sided_Warbler,1,1.0,Easy,165.Chestnut_sided_Warbler,165.Chestnut_sided_Warbler,165.Chestnut_sided_Warbler,165.Chestnut_sided_Warbler,0.99,0.05,0.05,0.045
